"DE_genes","DAS_genes","DE_trans","DTU_trans"
"AT5G08100",,"AT5G35570_P1",
"AT5G04940",,"AT3G46970.1",
"AT2G02070",,"AT2G14560_P3",
"AT3G51420",,"AT4G00630_P1",
"AT4G32770",,"AT1G76955_P1",
"AT3G55760",,"AT4G17550_P1",
"AT1G63840",,"AT2G45290_P1",
"AT1G52290",,"AT5G62650_P1",
"AT1G02205",,"AT3G01980_P4",
"AT4G33580",,"AT5G67250_P1",
"AT5G01670",,"AT1G48750.1",
"AT5G23440",,"AT5G03555_P1",
"AT2G29320",,"AT1G79110_ID1",
"AT3G63400",,"AT4G15400_P1",
"AT4G39880",,"AT2G36220.1",
"AT2G17265",,"AT5G39990_P1",
"AT2G32480",,"AT5G15640_P1",
"AT3G29090",,"AT1G70530_JC1",
"AT5G10190",,"AT2G40890.1",
"AT3G06960",,"AT3G07040.1",
"AT5G07670",,"AT4G30350_P1",
"AT5G12230",,"AT1G68660_P1",
"AT4G12770",,"AT4G02980_P1",
"AT4G09350",,"AT5G54140_P1",
"AT4G17486",,"AT1G22420.1",
"AT4G08180",,"AT3G05520_ID1",
"AT4G20170",,"AT5G41990.1",
"AT1G52710",,"AT4G29840_P1",
"AT3G09650",,"AT1G68000_P1",
"AT4G34500",,"AT5G10520_ID4",
"AT2G40110",,"AT3G10850.1",
"AT3G57050",,"AT2G46530_P1",
"AT1G60940",,"AT5G11170_P1",
"AT3G63030",,"AT5G20380_P2",
"AT2G03710",,"AT1G66260.2",
"AT2G20020",,"AT1G51570_P1",
"AT3G56170",,"AT3G46930_P3",
"AT3G51360",,"AT1G47830_P1",
"AT5G52830",,"AT2G42975_P1",
"AT2G35840",,"AT3G20860.1",
"AT4G33380",,"AT2G32210_P1",
"AT5G26820",,"AT4G37000.1",
"AT5G52210",,"AT1G24148_P1",
"AT2G30460",,"AT1G63840_P1",
"AT2G14880",,"AT3G61800.1",
"AT4G24700",,"AT1G16150_P1",
"AT1G59990",,"AT2G42600_P1",
"AT3G59300",,"AT5G62530_P1",
"AT5G41210",,"AT4G24290_P3",
"AT4G34950",,"AT4G18520_P1",
"AT4G29680",,"AT5G58730_P1",
"AT3G07320",,"AT1G14540_s1",
"AT2G36830",,"AT5G23440_P1",
"AT3G51520",,"AT5G12300_P1",
"AT2G31670",,"AT1G77380_P1",
"AT3G23400",,"AT1G64810_P1",
"AT3G29170",,"AT1G56300.1",
"AT1G66070",,"AT3G02830_P1",
"AT1G09560",,"AT4G21540_P1",
"AT3G10230",,"AT2G38490.1",
"AT4G21620",,"AT2G40113_P1",
"AT4G31600",,"AT4G38460_P1",
"AT4G09620",,"AT2G38230_P1",
"AT1G70070",,"AT2G46140_P1",
"AT2G32950",,"AT4G08330.1",
"AT1G25280",,"AT4G34260_P1",
"AT2G23770",,"AT5G54610.1",
"AT2G42710",,"AT1G03440_P1",
"AT4G23560",,"AT4G20010_P1",
"AT5G17050",,"AT4G08900_P1",
"AT5G13860",,"AT1G49030.1",
"AT1G51570",,"AT4G11860_P1",
"AT3G49780",,"AT5G05850_P1",
"AT5G19050",,"AT1G49032_P2",
"AT4G17895",,"AT5G54100_P1",
"AT1G30260",,"AT3G56630_P1",
"AT1G73170",,"AT1G66680_P1",
"AT1G66330",,"AT3G06190_P1",
"AT1G78290",,"AT3G23250_ID2",
"AT1G70430",,"AT5G60360_P1",
"AT2G42160",,"AT5G20230_P1",
"AT5G64400",,"AT5G27150_P1",
"AT3G13320",,"AT4G32050.1",
"AT3G05030",,"AT1G15920_P2",
"AT2G41190",,"AT3G08010_P1",
"AT1G27480",,"AT3G26570_P2",
"AT4G09900",,"AT5G50440_P1",
"AT4G37200",,"AT3G54400_P1",
"AT2G20610",,"AT1G49950_P2",
"AT5G51020",,"AT5G51400_P1",
"AT2G39550",,"AT4G12250_P1",
"AT1G75730",,"AT2G34310_P3",
"AT3G46970",,"AT1G71480_P1",
"AT2G28360",,"AT5G38980_P1",
"AT3G26400",,"AT1G64770_P2",
"AT3G06940",,"AT4G21620_P1",
"AT5G58070",,"AT1G68780_P1",
"AT4G02420",,"AT5G49520_P1",
"AT4G37560",,"AT1G33610_P1",
"AT1G14820",,"AT2G44380_P1",
"AT1G07660",,"AT1G31170_P1",
"AT4G21180",,"AT1G51913.1",
"AT1G54320",,"AT1G56580_P1",
"AT2G27810",,"AT3G14450_P1",
"AT5G54830",,"AT4G39510_P1",
"AT3G51990",,"AT5G16830_P1",
"AT4G28370",,"AT4G33380_P1",
"AT2G33530",,"AT3G49780_P1",
"AT3G19900",,"AT5G45090_P2",
"AT2G44430",,"AT3G15970_P1",
"AT5G12850",,"AT1G66700_P3",
"AT1G73240",,"AT3G15060.1",
"AT3G60440",,"AT4G26010.1",
"AT5G09960",,"AT5G41210_ID2",
"AT2G31305",,"AT5G50210_P1",
"AT4G38520",,"AT3G62750_P4",
"AT5G38980",,"AT5G58770.1",
"AT3G10450",,"AT5G13160_P1",
"AT4G16240",,"AT2G38540_P1",
"AT5G23920",,"AT2G45740_P2",
"AT1G74600",,"AT2G24390_P1",
"AT1G68580",,"AT1G70580_P1",
"AT5G13610",,"AT3G09520_P1",
"AT2G31840",,"AT4G21120_P1",
"AT1G18490",,"AT3G10230.1",
"AT2G46160",,"AT3G58690_P1",
"AT3G58690",,"AT5G58070_P1",
"AT4G14605",,"AT3G13790_P1",
"AT5G46740",,"AT5G61560_P1",
"AT1G50010",,"AT5G42480.1",
"AT5G35370",,"AT1G50250_P1",
"AT2G22090",,"AT5G51640_P1",
"AT2G25520",,"AT5G34850.1",
"AT3G57190",,"AT5G50350_P1",
"AT4G17420",,"AT1G16240_P1",
"AT5G42150",,"AT4G38830_P1",
"AT3G59880",,"AT2G40350_P2",
"AT3G53710",,"AT3G17780_P1",
"AT4G16390",,"AT3G13050_P1",
"AT3G43240",,"AT3G11090_P1",
"AT3G48800",,"AT2G35490_P1",
"AT5G35580",,"AT3G29090_P1",
"AT2G20370",,"AT5G49970_P1",
"AT5G34871",,"AT5G67370_P1",
"AT5G16290",,"AT3G60600_P1",
"AT1G05140",,"AT1G68600_P1",
"AT4G38460",,"AT3G45310_P1",
"AT1G19960",,"AT4G04850.2",
"AT3G28050",,"AT2G32530_JS7",
"AT3G04550",,"AT1G57620_P1",
"AT3G18500",,"AT4G33180_P1",
"AT3G19615",,"AT5G51020_P1",
"AT2G39010",,"AT5G18760_P1",
"AT1G64860",,"AT2G20020_P1",
"AT1G69252",,"AT2G40435_P1",
"AT5G63880",,"AT3G53000_P1",
"AT1G29395",,"AT4G30360_P1",
"AT3G09100",,"AT5G37310_P1",
"AT1G04250",,"AT1G52870_P2",
"AT2G19860",,"AT3G12600_P1",
"AT5G49520",,"AT2G31800_P1",
"AT5G14590",,"AT2G21830_P1",
"AT3G03250",,"AT3G19660_P1",
"AT5G01390",,"AT3G28153.1",
"AT4G15120",,"AT4G09620_P1",
"AT5G23750",,"AT1G05570_P1",
"AT3G09230",,"AT5G16990_P1",
"AT4G26130",,"AT2G01890_P1",
"AT1G06770",,"AT5G55560_P1",
"AT2G03550",,"AT2G41312_ID2",
"AT5G44010",,"AT5G14970_P1",
"AT5G04310",,"AT1G76730_P1",
"AT3G53920",,"AT5G44290_P3",
"AT3G27610",,"AT4G26200_P1",
"AT5G08420",,"AT1G73680_P1",
"AT2G33390",,"AT1G04980_P1",
"AT2G38360",,"AT4G31970_P1",
"AT2G34355",,"AT2G17265_P1",
"AT5G63060",,"AT5G48880_P4",
"AT2G35700",,"AT2G44410_P1",
"AT4G11410",,"AT1G54340_P1",
"AT1G55340",,"AT1G65930_JC3",
"AT3G21760",,"AT1G28680.1",
"AT2G32190",,"AT2G26080_P1",
"AT4G25680",,"AT2G13360_P1",
"AT5G48840",,"AT3G03870_P2",
"AT5G44930",,"AT2G36830_P1",
"AT1G73030",,"AT3G17930_P1",
"AT4G23885",,"AT4G14240_P1",
"AT5G38510",,"AT2G47470_P1",
"AT1G12240",,"AT5G64070_P1",
"AT1G13245",,"AT1G62250.1",
"AT5G17680",,"AT1G64970.1",
"AT5G22830",,"AT5G07670_P1",
"AT3G29230",,"AT5G39360.1",
"AT5G05360",,"AT1G27340_P1",
"AT1G09060",,"AT5G23580_P1",
"AT1G74520",,"AT5G40810.1",
"AT4G14240",,"AT5G10820_P1",
"AT5G12880",,"AT3G20420_P1",
"AT1G79050",,"AT5G06530_P1",
"AT5G43745",,"AT5G19290_P1",
"AT5G44572",,"AT2G19160_P1",
"AT3G28153",,"AT5G10520.1",
"AT5G52280",,"AT5G10050.1",
"AT1G05420",,"AT5G22270_ID1",
"AT2G36300",,"AT1G33250_P1",
"AT5G45050",,"AT5G33320_P1",
"AT1G76730",,"AT5G60600_P1",
"AT3G10730",,"AT4G36140_JC2",
"AT1G24460",,"AT3G51420_P1",
"AT4G19940",,"AT4G24510_P1",
"AT4G08810",,"AT1G45230_P1",
"AT4G34490",,"AT4G16660_P2",
"AT1G11890",,"AT5G41670_P2",
"AT5G64130",,"AT1G02840_P1",
"AT2G28710",,"AT5G14590_P1",
"AT1G13930",,"AT5G55620_P1",
"AT1G65470",,"AT3G16940_P1",
"AT5G49970",,"AT5G17770_P1",
"AT3G53700",,"AT5G50920_P1",
"AT4G23600",,"AT5G54160_P1",
"AT2G44760",,"AT4G29680_P1",
"AT3G48850",,"AT3G11660_P1",
"AT1G76880",,"AT4G33700.1",
"AT3G15220",,"AT1G74790_P1",
"AT1G19350",,"AT2G28540_P2",
"AT2G02450",,"AT5G41210_P1",
"AT3G26520",,"AT1G65845_ID2",
"AT1G79810",,"AT2G32190_P1",
"AT1G67660",,"AT2G46260_P1",
"AT4G35300",,"AT5G47580_P1",
"AT4G30993",,"AT2G16280_P1",
"AT5G57960",,"AT2G26900_P1",
"AT4G34412",,"AT3G22190_P2",
"AT2G06510",,"AT1G29970.2",
"AT4G33910",,"AT5G53350_P1",
"AT5G07910",,"AT5G59420_P1",
"AT1G05900",,"AT4G31920_P1",
"AT2G29360",,"AT5G02100_P1",
"AT2G05620",,"AT2G37110.1",
"AT2G42010",,"AT1G67840_P1",
"AT2G29390",,"AT3G22370_P1",
"AT4G01660",,"AT2G17130_P1",
"AT1G60420",,"AT2G43790_P1",
"AT5G01470",,"AT4G37200.1",
"AT1G51090",,"AT2G39840_P1",
"AT1G26210",,"AT1G66480_P1",
"AT5G45240",,"AT3G46290_P1",
"AT4G00340",,"AT4G34490_P2",
"AT2G41905",,"AT5G60980.2",
"AT2G25470",,"AT4G13250_P1",
"AT5G34850",,"AT1G50280_P1",
"AT3G56140",,"AT2G32290_P1",
"AT4G21215",,"AT5G39580.2",
"AT5G28740",,"AT4G33490.2",
"AT1G27340",,"AT1G05140_P1",
"AT2G26080",,"AT1G02500.2",
"AT5G20110",,"AT1G49480_P1",
"AT2G15970",,"AT1G80450_P1",
"AT1G16500",,"AT1G48650_P1",
"AT3G27290",,"AT3G29075_P1",
"AT5G27150",,"AT5G35370.1",
"AT5G11330",,"AT2G05620_P1",
"AT4G18740",,"AT4G35450_P1",
"AT2G21530",,"AT4G16190.1",
"AT5G04540",,"AT2G40730_P1",
"AT5G63780",,"AT2G31335_P1",
"AT5G44410",,"AT1G53240_P1",
"AT3G63260",,"AT3G12630_P1",
"AT1G14410",,"AT2G31670_P1",
"AT1G61300",,"AT4G02330_P1",
"AT2G41720",,"AT4G26130_P1",
"AT3G16100",,"AT1G65960.2",
"AT1G17050",,"AT3G09550.1",
"AT2G20340",,"AT1G09430.1",
"AT5G48930",,"AT4G15530_P2",
"AT2G40330",,"AT3G56080_s1",
"AT1G50940",,"AT5G15120_P1",
"AT1G72090",,"AT1G27950_P1",
"AT4G00820",,"AT5G67290_P1",
"AT1G34570",,"AT4G10300_P1",
"AT1G65420",,"AT3G03640_P1",
"AT4G16442",,"AT1G27480_P1",
"AT1G11820",,"AT1G51500_P1",
"AT4G14760",,"AT2G03390_P1",
"AT2G16430",,"AT5G01410_P2",
"AT2G38550",,"AT5G26820_P1",
"AT2G38370",,"AT1G14650_JS9",
"AT5G13420",,"AT1G69935_P1",
"AT2G35490",,"AT3G03250_P1",
"AT3G16910",,"AT4G02990_P1",
"AT5G35730",,"AT5G22480_P1",
"AT5G65130",,"AT1G71500.1",
"AT2G26640",,"AT4G21215_P2",
"AT5G14570",,"AT1G06550_P1",
"AT5G10110",,"AT1G59900_P1",
"AT5G58490",,"AT3G29230_P1",
"AT4G36940",,"AT1G02500_P1",
"AT3G21240",,"AT1G70070.1",
"AT1G07280",,"AT3G28050_P1",
"AT4G11100",,"AT2G17340_P1",
"AT3G02230",,"AT2G03550_P1",
"AT1G07050",,"AT1G72060_P1",
"AT1G70310",,"AT3G51520.1",
"AT3G03640",,"AT3G10450_P1",
"AT1G63680",,"AT3G50920_P1",
"AT5G16540",,"AT3G57810_P2",
"AT1G20980",,"AT2G29360_P1",
"AT4G13360",,"AT1G25370_P1",
"AT4G31490",,"AT4G15270_P3",
"AT1G11430",,"AT3G06960_P1",
"AT5G53280",,"AT5G21326.1",
"AT5G51710",,"AT5G13710_P1",
"AT2G39140",,"AT1G70310_P1",
"AT1G69690",,"AT3G03670_P1",
"AT2G46720",,"AT2G27210_P1",
"AT1G23900",,"AT3G59300_P1",
"AT5G14970",,"AT5G22360_P1",
"AT5G15970",,"AT1G16880_P1",
"AT1G09645",,"AT2G16720_P1",
"AT1G79870",,"AT2G29100_P2",
"AT2G02800",,"AT1G29060_P1",
"AT5G20130",,"AT1G52760_P1",
"AT2G03390",,"AT3G25690_P4",
"AT1G65230",,"AT5G48657_P6",
"AT3G19800",,"AT1G79050_ID1",
"AT2G25605",,"AT4G32770_P1",
"AT5G10370",,"AT5G35170_s2",
"AT2G41440",,"AT4G09900_P1",
"AT4G16100",,"AT5G52210_ID1",
"AT3G06790",,"AT2G16595_P1",
"AT4G11440",,"AT4G36940.1",
"AT5G06770",,"AT1G57700_P1",
"AT2G14560",,"AT1G18265_P1",
"AT4G12350",,"AT1G68580_P2",
"AT5G10810",,"AT3G19900_P1",
"AT2G02360",,"AT4G32650_P1",
"AT1G53730",,"AT4G33920_JS6",
"AT5G19750",,"AT2G42540_P4",
"AT5G21326",,"AT1G09780_P1",
"AT4G00370",,"AT5G27710_P1",
"AT5G58140",,"AT1G65930_P1",
"AT1G52000",,"AT1G66970_P1",
"AT1G64040",,"AT5G58490_P1",
"AT1G53240",,"AT3G04550_P1",
"AT2G46420",,"AT3G28070_P4",
"AT1G15510",,"AT3G05580_P1",
"AT5G50380",,"AT5G10480_P1",
"AT3G14240",,"AT5G22090_P2",
"AT3G22370",,"AT3G05320_JS2",
"AT3G27230",,"AT3G57740.1",
"AT5G10480",,"AT4G31600_P1",
"AT5G13720",,"AT1G19960_P1",
"AT2G40080",,"AT1G24490.1",
"AT1G69250",,"AT5G23130_P1",
"AT5G43070",,"AT3G21360.1",
"AT1G48040",,"AT3G03750_P2",
"AT3G48570",,"AT1G78860_P1",
"AT1G15190",,"AT5G65840_P1",
"AT3G60860",,"AT5G57480_P1",
"AT5G18280",,"AT1G51820_s1",
"AT4G38890",,"AT2G42710_P1",
"AT1G66980",,"AT3G21870_P1",
"AT1G66130",,"AT2G31190_P1",
"AT1G51840",,"AT2G35810_P1",
"AT2G28100",,"AT1G79230_P1",
"AT1G53460",,"AT3G04760_P1",
"AT5G65270",,"AT5G61350_P1",
"AT2G36990",,"AT3G27230.1",
"AT5G43403",,"AT4G02740_P1",
"AT3G56010",,"AT5G04940_P2",
"AT5G19930",,"AT3G59880_P1",
"AT5G48390",,"AT4G36810_P1",
"AT5G16560",,"AT5G13485.1",
"AT5G44520",,"AT3G12030_P1",
"AT1G18485",,"AT5G19540_P1",
"AT3G04930",,"AT4G27990_P1",
"AT3G17310",,"AT5G48590.1",
"AT3G59040",,"AT5G47330_P1",
"AT5G48590",,"AT1G56590_P1",
"AT1G20090",,"AT2G03505_P2",
"AT5G02860",,"AT2G04842.1",
"AT4G16330",,"AT3G56170_P1",
"AT2G26900",,"AT2G26250_P1",
"AT1G61620",,"AT5G46580_P1",
"AT3G62140",,"AT3G01970_P1",
"AT4G35760",,"AT1G66780_P1",
"AT5G44000",,"AT2G44760_P1",
"AT3G50080",,"AT4G16390_P1",
"AT1G72610",,"AT5G50170_P1",
"AT3G12480",,"AT2G42350_P1",
"AT4G33625",,"AT1G11820_P2",
"AT5G47650",,"AT5G54240_P1",
"AT1G21380",,"AT1G33490_P1",
"AT1G50250",,"AT5G25440_s1",
"AT1G50380",,"AT5G52040_P1",
"AT3G02580",,"AT1G51820_P1",
"AT5G50240",,"AT1G54320_P1",
"AT2G36000",,"AT1G05030_P1",
"AT5G15050",,"AT5G13720.1",
"AT2G40840",,"AT1G65240_P1",
"AT2G12400",,"AT2G14880_P1",
"AT3G11660",,"AT4G17486_P1",
"AT3G51150",,"AT5G11840_P1",
"AT4G31115",,"AT1G12240_P1",
"AT1G04640",,"AT2G25470_P3",
"AT2G25510",,"AT5G63880.1",
"AT1G76960",,"AT1G73030_P1",
"AT2G21500",,"AT1G63830_P1",
"AT2G01290",,"AT2G35130_ID9",
"AT2G43530",,"AT4G18810_JS3",
"AT1G17665",,"AT1G74000_P1",
"AT3G23810",,"AT1G79870.1",
"AT5G65440",,"AT2G25520_P1",
"AT1G27950",,"AT5G17680_P2",
"AT1G49040",,"AT2G40840_P1",
"AT2G38710",,"AT5G03350.1",
"AT5G18620",,"AT2G20610_P1",
"AT1G79985",,"AT5G52670_P1",
"AT2G39020",,"AT5G01120_P1",
"AT5G25120",,"AT1G61560_P5",
"AT2G01870",,"AT1G31420.1",
"AT5G13770",,"AT1G04040_P1",
"AT2G32520",,"AT4G31550_P3",
"AT1G48650",,"AT1G11430.1",
"AT5G59670",,"AT4G30160_JC6",
"AT1G65720",,"AT4G20000_P1",
"AT1G12970",,"AT4G20170_P1",
"AT1G58410",,"AT3G62240_P1",
"AT2G42060",,"AT3G13320_P1",
"AT1G65500",,"AT1G68530_P1",
"AT4G28420",,"AT3G15900.1",
"AT4G17150",,"AT5G63060_P1",
"AT1G17100",,"AT2G42060.1",
"AT5G55990",,"AT3G16760_P1",
"AT2G21860",,"AT5G15470_P1",
"AT3G03000",,"AT4G11240_P1",
"AT4G11800",,"AT2G30390_P1",
"AT1G60220",,"AT5G64400.1",
"AT4G38050",,"AT5G48410_P4",
"AT3G18320",,"AT5G02480_P1",
"AT1G09430",,"AT1G07130.1",
"AT4G13900",,"AT1G14820_P3",
"AT2G30700",,"AT1G10417_P3",
"AT1G70770",,"AT1G75340.1",
"AT5G60700",,"AT5G16620_P1",
"AT1G31580",,"AT3G09650_P1",
"AT1G14690",,"AT1G04210_P1",
"AT3G23490",,"AT4G37560.1",
"AT5G15130",,"AT4G11410_P1",
"AT3G09980",,"AT1G17050_P1",
"AT1G69200",,"AT5G24760_ID11",
"AT5G19690",,"AT1G51915_P1",
"AT3G60330",,"AT1G51680_JS1",
"AT4G33700",,"AT1G66070_P1",
"AT5G11420",,"AT2G27810_P1",
"AT4G17360",,"AT2G33530_P1",
"AT5G62480",,"AT4G28740.1",
"AT2G01320",,"AT4G26940_P1",
"AT1G34190",,"AT1G18490_P1",
"AT5G60360",,"AT1G74520_P2",
"AT1G01320",,"AT4G03960_P1",
"AT2G30390",,"AT5G58940_JS1",
"AT5G64813",,"AT2G20130_P1",
"AT5G04440",,"AT3G53420.2",
"AT5G13710",,"AT4G13360_P1",
"AT1G19230",,"AT4G04293.1",
"AT1G59900",,"AT5G58140_P2",
"AT2G29065",,"AT4G34650_P1",
"AT3G04890",,"AT1G01610_P1",
"AT1G62480",,"AT5G49820_P1",
"AT1G73750",,"AT4G01540.1",
"AT2G31560",,"AT5G63800_P1",
"AT2G04842",,"AT1G12090_P1",
"AT3G60200",,"AT1G51860_P1",
"AT5G49820",,"AT3G14415_P1",
"AT5G53350",,"AT5G44000_P1",
"AT4G25845",,"AT5G38560_P1",
"AT4G37470",,"AT5G28040_P1",
"AT2G36325",,"AT3G56010_P1",
"AT2G35320",,"AT3G60750_P1",
"AT3G10350",,"AT1G61790_P2",
"AT4G12470",,"AT4G21380_P1",
"AT4G37270",,"AT1G50010.1",
"AT2G23430",,"AT1G21600_P1",
"AT3G28920",,"AT1G53730_P1",
"AT4G20480",,"AT3G16910.1",
"AT5G11840",,"AT1G66230_P1",
"AT5G24240",,"AT2G32520_P2",
"AT5G15120",,"AT5G27930_P3",
"AT4G02790",,"AT2G27260_P1",
"AT1G79230",,"AT2G13290_P1",
"AT5G18070",,"AT3G60440_P1",
"AT1G05030",,"AT4G01750_JS3",
"AT3G02450",,"AT5G10190_P1",
"AT4G15270",,"AT5G13860_P1",
"AT1G07250",,"AT3G26580_P1",
"AT5G52030",,"AT2G20050_P1",
"AT1G16350",,"AT1G22900_P1",
"AT1G04240",,"AT1G19000_P1",
"AT1G12090",,"AT5G02270_P1",
"AT4G09640",,"AT2G40080_P1",
"AT4G36640",,"AT1G08315.1",
"AT5G18750",,"AT4G30160_P1",
"AT5G59350",,"AT5G19750_P1",
"AT2G03350",,"AT4G10060_P1",
"AT4G10300",,"AT3G61770_s1",
"AT1G50750",,"AT1G08830_P1",
"AT3G07640",,"AT1G64170_s1",
"AT4G35450",,"AT5G67030_P1",
"AT5G42030",,"AT3G16100.1",
"AT1G75340",,"AT1G07160_P1",
"AT2G13690",,"AT2G01290_P1",
"AT1G06460",,"AT1G26410_P1",
"AT1G13530",,"AT5G26570_P1",
"AT5G36907",,"AT2G41420_P1",
"AT1G09310",,"AT5G02790.1",
"AT5G57710",,"AT3G06770_P2",
"AT5G41960",,"AT2G05310_ID3",
"AT1G52870",,"AT3G62550_JS2",
"AT2G33250",,"AT5G65120_P1",
"AT2G36770",,"AT1G21380_P1",
"AT1G32520",,"AT1G14410_P1",
"AT2G35000",,"AT3G11280_P1",
"AT2G35830",,"AT2G32950_ID6",
"AT1G12460",,"AT1G58807_P1",
"AT3G27050",,"AT4G18060.1",
"AT5G18850",,"AT4G36530_P2",
"AT2G16530",,"AT5G57230_P2",
"AT5G67230",,"AT3G23810_P1",
"AT1G52590",,"AT3G04780_P1",
"AT1G24240",,"AT5G48930_P1",
"AT4G18810",,"AT4G13810.1",
"AT5G20480",,"AT5G02630_P1",
"AT5G45800",,"AT5G02590_P1",
"AT3G54130",,"AT5G55090_P2",
"AT4G11900",,"AT5G48390_P1",
"AT1G35340",,"AT1G04640_P1",
"AT4G36810",,"AT1G18590_P1",
"AT5G58670",,"AT5G42530_P1",
"AT4G18540",,"AT5G02940_P1",
"AT1G60770",,"AT2G20920.1",
"AT2G01620",,"AT1G61560_c1",
"AT5G35490",,"AT2G03890_P1",
"AT4G18975",,"AT5G46750_P1",
"AT4G37030",,"AT2G38360_P1",
"AT3G03630",,"AT5G08150_P1",
"AT2G32920",,"AT5G13610_P1",
"AT5G60400",,"AT3G03980_P1",
"AT5G60600",,"AT5G63770_P1",
"AT3G26310",,"AT4G33910_P1",
"AT1G74090",,"AT2G39400_P2",
"AT2G29630",,"AT5G35080_P1",
"AT4G10180",,"AT4G23890.1",
"AT3G61640",,"AT4G12320_c1",
"AT1G30890",,"AT5G50565.1",
"AT1G19800",,"AT5G53110_c1",
"AT3G13490",,"AT5G05570_P2",
"AT5G08010",,"AT1G73240_P1",
"AT4G36430",,"AT4G21210_P1",
"AT3G48860",,"AT2G45180_P1",
"AT1G09320",,"AT1G68660_ID2",
"AT2G17972",,"AT2G43940_P1",
"AT1G59610",,"AT2G46150_P1",
"AT3G05650",,"AT3G27925_P2",
"AT1G01610",,"AT1G19740_P1",
"AT3G20170",,"AT1G16730_P1",
"AT3G45290",,"AT3G18930_P1",
"AT3G24050",,"AT1G51790_c3",
"AT5G17790",,"AT1G29240_P1",
"AT1G77390",,"AT5G12430_P1",
"AT2G30050",,"AT2G32810_P1",
"AT1G07240",,"AT5G45050_P1",
"AT1G70590",,"AT5G22830.1",
"AT3G21480",,"AT2G36250.1",
"AT3G26165",,"AT2G45070_P4",
"AT5G49910",,"AT3G10350_P1",
"AT2G37110",,"AT2G20960_ID8",
"AT3G54090",,"AT3G51730_P1",
"AT4G14590",,"AT4G37520_P1",
"AT2G38540",,"AT5G24570.1",
"AT3G44020",,"AT5G04540_P1",
"AT3G61770",,"AT3G63030.1",
"AT4G25910",,"AT5G08100_P1",
"AT5G19070",,"AT5G24060.2",
"AT5G54610",,"AT5G38430_P1",
"AT4G24190",,"AT1G76940_P1",
"AT1G71180",,"AT3G02230_P1",
"AT5G55710",,"AT4G27520_P1",
"AT3G25690",,"AT2G42010_P1",
"AT1G23400",,"AT2G23380.1",
"AT1G24160",,"AT2G47400_P1",
"AT5G25610",,"AT1G06050_P1",
"AT2G12190",,"AT4G30993_P2",
"AT1G45201",,"AT5G54770_P1",
"AT1G71720",,"AT4G32295_P1",
"AT4G36190",,"AT1G32260_P1",
"AT5G52190",,"AT5G48840_P1",
"AT2G03410",,"AT3G62410_P1",
"AT5G26667",,"AT5G11210_P3",
"AT3G01540",,"AT1G74600_P1",
"AT5G08380",,"AT1G05850_P1",
"AT1G77480",,"AT5G42150_P1",
"AT4G23890",,"AT5G44380_P2",
"AT1G25682",,"AT4G32340_P1",
"AT5G02710",,"AT3G54420_ID2",
"AT2G36250",,"AT5G64130_P1",
"AT3G14860",,"AT1G51800_ID3",
"AT2G33855",,"AT1G58080_P1",
"AT2G24420",,"AT2G47510_P1",
"AT4G02195",,"AT5G58940_P4",
"AT4G40045",,"AT5G54500_JS3",
"AT5G65840",,"AT3G26400.1",
"AT3G63390",,"AT4G12480_P1",
"AT5G22800",,"AT3G05650_P1",
"AT3G07810",,"AT3G57050_P1",
"AT4G05400",,"AT2G22170_c1",
"AT1G06800",,"AT4G21910.1",
"AT3G02060",,"AT5G57040.1",
"AT4G13220",,"AT2G21530.1",
"AT4G36410",,"AT2G02800.1",
"AT1G12990",,"AT3G07640_P1",
"AT2G47220",,"AT1G63680_P1",
"AT3G05420",,"AT1G11890_P1",
"AT2G43550",,"AT2G23770_P1",
"AT1G01730",,"AT5G23750_P1",
"AT4G37800",,"AT4G27820_P1",
"AT1G56120",,"AT5G15050_P1",
"AT3G46550",,"AT5G40760_JS1",
"AT3G48500",,"AT5G54590_P2",
"AT5G51730",,"AT2G15292.1",
"AT2G32810",,"AT1G29980_P1",
"AT4G18220",,"AT5G47610_P1",
"AT5G03350",,"AT5G38510_P1",
"AT1G17970",,"AT1G52290_P1",
"AT5G44575",,"AT4G36250_JC1",
"AT2G17900",,"AT1G55365_c1",
"AT5G09230",,"AT1G25280_P1",
"AT1G68920",,"AT2G15620_P1",
"AT5G53170",,"AT5G50100_P1",
"AT4G32140",,"AT5G61300_P2",
"AT2G21250",,"AT3G02450_P1",
"AT3G47430",,"AT1G13245_P1",
"AT5G27765",,"AT2G21250_P1",
"AT1G56330",,"AT2G33740_P2",
"AT4G25835",,"AT5G44575_P1",
"AT5G63130",,"AT4G15080_P1",
"AT3G23710",,"AT1G64860_P1",
"AT1G11480",,"AT3G09980_P1",
"AT3G57540",,"AT1G16350_P1",
"AT4G28210",,"AT3G06540_P1",
"AT4G39220",,"AT3G62310_P1",
"AT1G64890",,"AT2G16400_P1",
"AT4G34650",,"AT3G06940.1",
"AT1G65010",,"AT5G13490_P1",
"AT4G21750",,"AT1G25400_P1",
"AT1G24120",,"AT2G35830_P2",
"AT1G31550",,"AT1G80480_P1",
"AT3G03110",,"AT1G73885_ID1",
"AT3G56290",,"AT2G35658.1",
"AT4G16410",,"AT1G02205_P2",
"AT3G15355",,"AT2G38170_P1",
"AT5G25630",,"AT1G68490_P1",
"AT5G05830",,"AT3G53710_P1",
"AT3G08600",,"AT4G15410_P1",
"AT1G49030",,"AT2G26640_P1",
"AT1G01620",,"AT2G25215_P1",
